,Date,Open,High,Low,Close,Adj Close,Volume,MA_50,MA_100,MA_200,Close_diff,RSI,SO(%K),RSI_CAT,SO(%K)_CAT,EMA_50,EMA_200,SO_%D
390,2018-05-29,10689.400391,10717.25,10616.099609,10633.299805,10633.299805,225800.0,10486.184980480002,10542.7755078,10339.129257835,-56.10058599999866,50.17009898545834,24.068791619388456,Balanced,Balanced,10486.705435839218,10339.25003483699,28.76084126687282
391,2018-05-30,10579.0,10648.700195,10558.450195,10614.349609,10614.349609,238700.0,10494.568964840002,10544.49700194,10341.914003925,35.34960900000078,49.000449827934915,18.53345712452717,Balanced,OverSold,10491.211044343532,10341.867768791866,27.612964889740564
392,2018-05-31,10670.099609,10763.799805,10620.400391,10736.150391,10736.150391,610300.0,10507.406972660003,10547.426503899998,10345.702006855001,66.05078199999843,50.256025112585505,54.11135141679089,Balanced,Balanced,10504.042746258041,10345.836754045149,32.2378667202355
393,2018-06-01,10738.450195,10764.75,10681.5,10696.200195,10696.200195,220600.0,10518.84398438,10549.3405078,10349.642758805001,-42.25,50.185011806062214,42.44193659937841,Balanced,Balanced,10514.810628438041,10349.189551015648,38.36224838023215
394,2018-06-04,10765.950195,10770.299805,10618.349609,10628.5,10628.5,203800.0,10528.30898438,10550.037011710001,10353.684008805001,-137.45019499999944,44.34526512888107,22.66677307640816,Balanced,Balanced,10523.144220286667,10352.417457722364,39.74002036419248
395,2018-06-05,10630.700195,10633.150391,10550.900391,10593.150391,10593.150391,167700.0,10537.8769922,10549.73251953,10358.095761735003,-37.54980400000022,43.29773662280714,12.341185410847046,Balanced,OverSold,10530.851784639608,10356.066758876594,25.81663169554454
396,2018-06-06,10603.450195,10698.349609,10587.5,10684.650391,10684.650391,189900.0,10551.609003919999,10550.20902344,10362.548261735003,81.20019599999978,42.74325419905092,31.774453311528774,Balanced,Balanced,10543.632811760783,10361.345061528686,22.260803932927995
397,2018-06-07,10722.599609,10818.0,10722.599609,10768.349609,10768.349609,220900.0,10564.36298828,10551.57051758,10366.903510755003,45.75,42.564507360355826,34.96458327567745,Balanced,Balanced,10560.108635491764,10366.586086085897,26.36007399935109
398,2018-06-08,10736.400391,10779.450195,10709.049805,10767.650391,10767.650391,209400.0,10576.03298828,10552.73501954,10371.221010755002,31.25,41.06111072745629,47.8514374503301,Balanced,Balanced,10572.335043288627,10370.89104190172,38.196824679178775
399,2018-06-11,10781.849609,10850.549805,10777.049805,10786.950195,10786.950195,211400.0,10589.49798828,10553.79202149,10375.968759775003,5.100585999998657,39.96050404597501,68.32070726430601,Balanced,Balanced,10584.304251288628,10375.357619553459,50.37890933010451
400,2018-06-12,10816.150391,10856.549805,10789.400391,10842.849609,10842.849609,198300.0,10602.118984359997,10554.80501953,10381.411259775003,26.699218000001565,40.421660263047784,84.9797585190076,Balanced,OverBought,10599.433345955294,10380.614340364307,67.05063441121457
401,2018-06-13,10887.5,10893.25,10842.650391,10856.700195,10856.700195,213400.0,10614.35298826,10556.367519530002,10386.867011725002,-30.79980500000056,44.81821153318354,89.10748733708832,Balanced,OverBought,10612.10256124784,10386.14050291157,80.80265104013397
402,2018-06-14,10832.900391,10833.700195,10773.549805,10808.049805,10808.049805,184300.0,10627.945976539997,10556.562519530002,10391.644760750003,-24.850585999998657,47.422054233680136,89.63472423477009,Balanced,OverBought,10621.948941857647,10391.057885289927,87.90732336362201
403,2018-06-15,10808.650391,10834.0,10755.400391,10817.700195,10817.700195,305400.0,10637.796972619999,10556.56952148,10396.448012700002,9.049804000000222,43.123835955070014,93.0899325189287,Balanced,OverBought,10635.38731844039,10395.88411830473,90.61071469692904
404,2018-06-18,10830.200195,10830.200195,10787.349609,10799.849609,10799.849609,196600.0,10647.161972619999,10555.621015620001,10400.883261720002,-30.350585999998657,44.855243041108245,86.69874080291638,Balanced,OverBought,10644.151977968235,10400.461958931843,89.8077991855384
405,2018-06-19,10789.450195,10789.450195,10701.200195,10710.450195,10710.450195,224500.0,10653.783984339998,10553.06351562,10405.455263670003,-79.0,43.33251293549779,54.690335354870626,Balanced,Balanced,10649.643863693724,10403.963529712839,78.15966955890524
406,2018-06-20,10734.650391,10781.799805,10724.049805,10772.049805,10772.049805,193500.0,10661.179980439998,10549.94701172,10409.893510740003,37.39941400000134,43.50419073314894,70.82439287326694,Balanced,Balanced,10658.421859659999,10409.102970548909,70.7378230103513
407,2018-06-21,10808.450195,10809.599609,10725.900391,10741.099609,10741.099609,223600.0,10667.658964799997,10546.49800781,10414.009506830002,-67.35058599999866,40.37114546517591,45.94171441739508,Balanced,Balanced,10664.314083520783,10413.189093807267,57.15214754851089
408,2018-06-22,10742.700195,10837.0,10710.450195,10821.849609,10821.849609,229800.0,10674.92294916,10544.01999999,10418.24675292,79.14941400000134,43.01179710873588,63.05031398051941,Balanced,Balanced,10673.70565672941,10418.067617299355,59.938807090393816
409,2018-06-25,10822.900391,10831.049805,10753.049805,10762.450195,10762.450195,229600.0,10680.55996088,10540.34049803,10422.49475585,-60.45019599999978,48.2045054062142,39.32964913285271,Balanced,Balanced,10678.355390173334,10421.671662791443,49.4405591769224
410,2018-06-26,10742.700195,10805.25,10732.549805,10769.150391,10769.150391,220000.0,10685.375976520001,10537.535498030002,10426.57950683,26.450195999999778,46.09941686440695,40.6166643113696,Balanced,Balanced,10684.03409539451,10425.944065652488,47.665542474913906
411,2018-06-27,10785.5,10785.5,10652.400391,10671.400391,10671.400391,246000.0,10687.82998044,10533.972499989999,10430.355507810002,-114.09960900000078,38.31085366819909,21.84023841277936,Balanced,Balanced,10684.827914342746,10429.015535528208,33.928850619000556
412,2018-06-28,10660.799805,10674.200195,10557.700195,10589.099609,10589.099609,352300.0,10689.08796872,10529.69449217,10433.651503900002,-71.70019599999978,36.56979241897628,6.031394068850969,Balanced,OverSold,10683.958201167843,10431.935051105425,22.82943226433331
413,2018-06-29,10612.849609,10723.049805,10612.349609,10714.299805,10714.299805,242800.0,10692.067968719999,10529.231494130001,10437.549003900001,101.45019599999978,43.56997436297799,23.1499101991924,Balanced,Balanced,10690.07666818196,10436.444024308958,17.00718089360758
414,2018-07-02,10732.349609,10736.150391,10604.650391,10657.299805,10657.299805,295400.0,10693.93296872,10529.13899413,10440.8052539,-75.04980400000022,46.93458558653122,11.115692840274725,Balanced,OverSold,10690.704511319214,10439.735579035325,13.432332369439365
415,2018-07-03,10668.599609,10713.299805,10630.25,10699.900391,10699.900391,202100.0,10696.236972640001,10531.15549804,10443.839506830001,31.300781999998435,47.35254158721752,15.545234083965093,Balanced,OverSold,10694.16698528,10443.383314965671,16.603612374477404
416,2018-07-04,10715.0,10777.150391,10677.75,10769.900391,10769.900391,173900.0,10699.34798828,10534.0875,10447.292509760002,54.90039099999922,45.81388483643469,22.170168246034294,Balanced,Balanced,10699.125734144314,10447.083893737166,16.277031723424702
417,2018-07-05,10786.049805,10786.049805,10726.25,10749.75,10749.75,220500.0,10702.93199218,10535.81650391,10450.608261715002,-36.29980500000056,45.27665539437078,5.633459900077151,Balanced,OverSold,10701.324537759216,10450.302037026071,14.449620743358844
418,2018-07-06,10744.150391,10816.349609,10735.049805,10772.650391,10772.650391,0.0,10706.0290039,10538.993505870001,10454.044511715003,28.5,46.69257071591636,8.907968206421485,Balanced,OverSold,10705.666047035686,10453.81266101137,12.237198784177643
419,2018-07-09,10838.299805,10860.349609,10807.150391,10852.900391,10852.900391,183600.0,10709.241015619999,10542.12500978,10457.543515625002,14.600585999998657,42.04476549583558,12.0808276926518,Balanced,OverSold,10711.788666139215,10458.01322693177,8.87408526638348
420,2018-07-10,10902.75,10956.900391,10876.650391,10947.25,10947.25,197000.0,10713.399023439999,10546.58850587,10461.542016600002,44.5,41.98835173327863,17.357002827289683,Balanced,OverSold,10718.57470128196,10462.416216962067,12.781932908787658
421,2018-07-11,10956.400391,10976.650391,10923.0,10948.299805,10948.299805,222300.0,10718.004023439998,10550.61650392,10465.577763670002,-8.100585999998657,46.25507530260339,6.245329404897182,Balanced,OverSold,10722.610818795292,10466.385377678609,11.89438664161289
422,2018-07-12,11006.950195,11078.299805,10999.650391,11023.200195,11023.200195,248300.0,10724.87501952,10556.32550782,10470.084262690003,16.25,44.37288655537816,22.16178459296573,Balanced,Balanced,10729.972500756077,10471.126245573783,15.2547056083842
423,2018-07-13,11056.900391,11071.349609,10999.75,11018.900391,11018.900391,0.0,10732.88802734,10562.730507820002,10475.356762690002,-38.0,43.4198893772897,20.066833566836152,Balanced,Balanced,10736.405426244704,10475.545119688113,16.157982521566357
424,2018-07-16,11018.950195,11019.5,10926.25,10936.849609,10936.849609,210500.0,10737.31501952,10568.495000000003,10480.678012690001,-82.10058599999866,42.14116457434234,2.4196139923769397,Balanced,OverSold,10740.88652073843,10479.948731310002,14.882744050726274
425,2018-07-17,10939.650391,11018.5,10925.599609,11008.049805,11008.049805,210600.0,10743.120019519998,10574.600996100002,10486.360761715001,68.39941400000134,45.26447948314767,17.733124259184056,Balanced,OverSold,10747.93206993098,10485.9254932105,13.406523939465714
426,2018-07-18,11060.200195,11076.200195,10956.299805,10980.450195,10980.450195,225500.0,10747.89501952,10580.5784961,10492.584262690001,-79.75,47.35779901111133,9.14262130850513,Balanced,OverSold,10752.427085225096,10491.277074484005,9.765119853355376
427,2018-07-19,10999.5,11006.5,10935.450195,10957.099609,10957.099609,215400.0,10752.7060156,10585.238994140003,10498.525009760002,-42.40039099999922,49.302672645951155,4.3869126646405965,Balanced,OverSold,10756.099121068235,10497.206305936867,10.420886077443262
428,2018-07-20,10963.5,11030.25,10946.200195,11010.200195,11010.200195,187300.0,10756.780019500002,10589.515000000003,10504.633012690001,46.70019499999944,45.08881251577639,12.45742092457421,Balanced,OverSold,10762.803826556863,10503.616305135525,8.66231829923998
429,2018-07-23,11019.849609,11093.400391,11010.950195,11084.75,11084.75,229100.0,10762.343027320001,10594.819501950004,10510.759262690002,64.90039099999922,48.63591124065497,15.240021683015087,Balanced,OverSold,10769.641587362747,10510.405321021444,10.694785090743297
430,2018-07-24,11109.0,11143.400391,11092.5,11134.299805,11134.299805,205800.0,10768.992031239997,10601.234003910004,10516.856259760003,25.29980500000056,48.21830686417889,10.379881986399491,Balanced,OverSold,10776.929567621177,10516.963646195574,12.692441531329594
431,2018-07-25,11148.400391,11157.150391,11113.25,11132.0,11132.0,205900.0,10776.81003906,10607.970507820004,10523.072758785001,-16.400390999999217,49.830166954286085,4.90901699893098,Balanced,OverSold,10783.227637858037,10522.977092996221,10.176306889448519
432,2018-07-26,11132.950195,11185.849609,11125.700195,11167.299805,11167.299805,365400.0,10786.502031259997,10616.055009780002,10529.010756835003,34.34961000000112,48.529731782351405,11.258351826793266,Balanced,OverSold,10792.123363214509,10529.482978150325,8.849083604041246
433,2018-07-27,11232.75,11283.400391,11210.25,11278.349609,11278.349609,314600.0,10800.141015619998,10626.346005870002,10535.458754880003,45.59960900000078,49.77263317926883,23.89877606505969,Balanced,Balanced,10805.790171563527,10536.466864816744,13.355381630261311
434,2018-07-30,11296.650391,11328.099609,11261.450195,11319.549805,11319.549805,278800.0,10816.19800782,10637.99950197,10541.971752930001,22.899414000001343,50.35445646450168,32.507054755043654,Balanced,Balanced,10820.509987752548,10543.260655876222,22.554727548965534
435,2018-07-31,11311.049805,11366.0,11267.75,11356.5,11356.5,256500.0,10832.594003920001,10649.13799806,10548.830253905002,45.45019499999944,50.42021487468762,36.79429347593301,Balanced,Balanced,10837.386321238822,10550.076511607314,31.066708098678788
436,2018-08-01,11359.799805,11390.549805,11313.549805,11346.200195,11346.200195,269700.0,10850.911015640004,10660.33150392,10555.079252925001,-13.599610000001121,49.91009639738386,32.07902611133239,Balanced,Balanced,10852.735423178041,10556.764283169628,33.79345811410301
437,2018-08-02,11328.900391,11328.900391,11234.950195,11244.700195,11244.700195,210000.0,10865.528027360002,10668.56450196,10560.465502925,-84.20019599999978,49.216203080585416,2.5275437459494494,Balanced,OverSold,10866.353728556081,10561.941152846146,23.80028777773828
438,2018-08-03,11297.799805,11368.0,11294.549805,11360.799805,11360.799805,218300.0,10880.64101564,10677.90400392,10566.115253905002,63.0,49.03047073589544,20.31271524771141,Balanced,Balanced,10884.950450012551,10568.429028318782,18.306428368331083
439,2018-08-06,11401.5,11427.650391,11370.599609,11387.099609,11387.099609,203700.0,10894.61,10687.665996100002,10571.878500975003,-14.400390999999217,54.9889143424267,12.976501702937398,Balanced,OverSold,10900.502136948235,10574.284252463161,11.93892023219942
440,2018-08-07,11423.150391,11428.950195,11359.700195,11389.450195,11389.450195,226400.0,10909.7330078,10697.95899414,10577.771503905,-33.70019599999978,54.45137331728757,11.705249904625955,Balanced,OverSold,10914.015497843138,10580.013542706594,14.998155618424923
441,2018-08-08,11412.5,11459.950195,11379.299805,11450.0,11450.0,210500.0,10926.44601562,10710.50749023,10584.288754879999,37.5,58.04124096398649,26.125290095586656,Balanced,Balanced,10930.919948670587,10586.450394413409,16.93568056771667
442,2018-08-09,11493.25,11495.200195,11454.099609,11470.700195,11470.700195,302200.0,10941.1370117,10724.271992180004,10590.718007810001,-22.54980500000056,60.50304136295953,31.05507713388864,Balanced,Balanced,10947.789316772158,10593.108769209552,22.96187237803375
443,2018-08-10,11474.950195,11478.75,11419.650391,11429.5,11429.5,0.0,10955.803007800001,10737.32349609,10596.827006835,-45.45019499999944,58.95909769786,21.243179840818836,Balanced,Balanced,10960.288501437255,10599.064097284529,26.141182356764713
444,2018-08-13,11369.599609,11406.299805,11340.299805,11355.75,11355.75,246900.0,10970.348007800001,10749.328496090002,10602.129008789998,-13.849609000000783,59.22318353976002,3.679490509641937,Balanced,OverSold,10971.48720357255,10604.378479403806,18.659249161449804
445,2018-08-14,11381.700195,11452.450195,11370.799805,11435.099609,11435.099609,232600.0,10987.186992160001,10762.53199218,10607.585507810001,53.39941400000134,61.62449766531315,17.476729260154546,Balanced,OverSold,10988.573560788236,10610.417273468704,14.13313320353844
446,2018-08-16,11397.150391,11449.849609,11366.25,11385.049805,11385.049805,290600.0,11001.19498044,10776.40199218,10612.895507809999,-12.100585999998657,62.04381605346282,4.772127349753079,Balanced,OverSold,11002.789455408629,10615.32147096612,8.642782373183188
447,2018-08-17,11437.150391,11486.450195,11431.799805,11470.75,11470.75,234700.0,11015.242988259999,10789.80298827,10618.431005854998,33.59960900000078,61.98365537988059,20.990928891266876,Balanced,Balanced,11019.608902775686,10621.43137340393,14.413261833724833
448,2018-08-20,11502.099609,11565.299805,11499.650391,11551.75,11551.75,232600.0,11030.924980440002,10803.478984360001,10624.513256829998,49.65039099999922,62.306337951178236,43.10089761941852,Balanced,Balanced,11036.28247891647,10627.717762015645,22.954651286812823
449,2018-08-21,11576.200195,11581.75,11539.599609,11570.900391,11570.900391,224200.0,11046.603984360003,10818.050986320002,10630.165258784997,-5.299804000000222,66.83387509670933,48.32823769524394,Balanced,Balanced,11052.100486736474,10633.930044234674,37.473354735309776
450,2018-08-23,11620.700195,11620.700195,11546.700195,11582.75,11582.75,248500.0,11061.40199218,10831.76048827,10635.960009759998,-37.95019499999944,66.91196809859403,63.50264832781492,Balanced,Balanced,11067.62931830667,10639.643713921465,51.64392788082579
451,2018-08-24,11566.599609,11604.599609,11532.0,11557.099609,11557.099609,218800.0,11075.409980460003,10844.881484360001,10641.483007804998,-9.5,67.23412129372292,60.176355686274775,Balanced,Balanced,11080.841114408237,10645.12557791164,57.33574723644455
452,2018-08-27,11605.849609,11700.950195,11595.599609,11691.950195,11691.950195,199500.0,11093.087988260004,10860.516982399999,10647.683759754998,86.10058599999866,74.43492463532375,86.61764705882354,OverBought,OverBought,11099.588028089021,10651.935417627834,70.09888369097108
453,2018-08-28,11731.950195,11760.200195,11710.5,11738.5,11738.5,241900.0,11111.503984360003,10874.650478489997,10654.625507799998,6.5498050000005605,70.5012550891831,95.74505980392168,OverBought,OverBought,11118.3982632302,10658.53765269276,80.84635418300667
454,2018-08-29,11744.950195,11753.200195,11678.849609,11691.900391,11691.900391,251600.0,11129.345000000003,10888.253486309999,10661.569257799996,-53.04980400000022,66.60317566309084,87.81316023856854,Balanced,OverBought,11134.26462775765,10664.946650916416,90.05862236710459
455,2018-08-30,11694.75,11698.799805,11639.700195,11676.799805,11676.799805,313800.0,11148.671992200001,10901.22798827,10668.408505849997,-17.95019499999944,68.1384419654155,86.1342057212878,Balanced,OverBought,11150.813815882357,10671.671054289549,89.89747525459268
456,2018-08-31,11675.849609,11727.650391,11640.099609,11680.5,11680.5,346500.0,11166.840996100002,10914.01048827,10675.202255849996,4.6503909999992175,65.11996537468299,91.94670622828868,Balanced,OverBought,11169.527992505884,10678.479067980843,88.63135739604833
457,2018-09-03,11751.799805,11751.799805,11567.400391,11582.349609,11582.349609,234400.0,11183.665996100002,10925.662480449997,10681.989252919997,-169.45019599999978,52.71315705778502,80.86064599949397,Balanced,OverBought,11183.135451507846,10684.228597672383,86.31385264969015
458,2018-09-04,11598.75,11602.549805,11496.849609,11520.299805,11520.299805,254800.0,11197.63500002,10936.278974589999,10688.657753899999,-78.45019499999944,50.54966559117465,88.7719480151109,Balanced,OverBought,11196.867321939219,10690.330651448156,87.1931000809645
459,2018-09-05,11514.849609,11542.650391,11393.849609,11476.950195,11476.950195,246100.0,11211.92500002,10946.242480449997,10695.45225585,-37.89941400000134,49.08157692388532,82.88645192160489,Balanced,OverBought,11208.58853707804,10696.501459781592,84.17301531206992
460,2018-09-06,11514.150391,11562.25,11436.049805,11536.900391,11536.900391,247900.0,11227.28000002,10956.327988269999,10702.063007804998,22.75,45.447162339363686,91.02577876590426,Balanced,OverBought,11224.669132999608,10703.824874110198,87.56139290087334
461,2018-09-07,11558.25,11603.0,11484.400391,11589.099609,11589.099609,295900.0,11245.633984380001,10966.731982409998,10708.590507804998,30.849609000000783,42.38858933798622,98.15326326572837,Balanced,OverBought,11241.469004293725,10710.88924264276,90.6884979844125
462,2018-09-10,11570.25,11573.0,11427.299805,11438.099609,11438.099609,286700.0,11262.613984380001,10975.850976549998,10714.287255849998,-132.15039099999922,38.99916146770656,82.04799308089882,Balanced,OverBought,11253.181655933728,10715.849304831814,90.40901170417715
463,2018-09-11,11476.849609,11479.400391,11274.0,11287.5,11287.5,0.0,11274.077988280002,10983.072978499997,10719.090253894998,-189.34960900000078,32.80327822436824,66.40303057062708,Balanced,Balanced,11263.589906561177,10719.990865244527,82.2014289724181
464,2018-09-12,11340.099609,11380.75,11250.200195,11369.900391,11369.900391,268200.0,11288.33,10991.13148436,10724.228256824998,29.800781999998435,29.96998919680125,84.2879498975409,OverSold,OverBought,11277.83572956314,10725.565976652262,77.57965784968893
465,2018-09-14,11443.5,11523.25,11430.549805,11515.200195,11515.200195,276600.0,11304.635996079998,11000.436484360001,10730.060507799999,71.70019499999944,32.13402319268597,99.36181016408429,Balanced,OverBought,11297.226870392156,10732.098624369028,83.35093021075076
466,2018-09-17,11464.950195,11464.950195,11366.900391,11377.75,11377.75,201400.0,11316.79298826,11008.070488270001,10735.000756824998,-87.20019499999944,29.8458146485698,93.11513888166063,OverSold,OverBought,11307.503211919999,10736.505179364178,92.2549663144286
467,2018-09-18,11381.549805,11411.450195,11268.950195,11278.900391,11278.900391,240900.0,11327.375996080002,11015.153994130003,10739.397509754996,-102.64941400000134,24.69341917715559,89.07301220750206,OverSold,OverBought,11315.307004053726,10740.412693483457,93.84998708441566
468,2018-09-19,11326.650391,11332.049805,11210.900391,11234.349609,11234.349609,250600.0,11336.60998044,11021.31949217,10743.718007799996,-92.30078199999843,28.295270095823966,90.20809357535951,OverSold,OverBought,11323.727902469022,10744.322406264897,90.79874822150741
469,2018-09-21,11271.299805,11346.799805,10866.450195,11143.099609,11143.099609,719000.0,11342.413964800002,11025.82749021,10747.627006819997,-128.20019599999978,26.79209071301402,83.14019508733801,OverSold,OverBought,11329.021338422745,10747.691954080594,87.4737669567332
470,2018-09-24,11164.400391,11170.150391,10943.599609,10967.400391,10967.400391,0.0,11342.816972620001,11028.10799803,10751.331259749997,-197.0,23.781948568958853,80.34512662508938,OverSold,OverBought,11327.707550141178,10749.813806662585,84.56447176259564
471,2018-09-25,10969.950195,11080.599609,10882.849609,11067.450195,11067.450195,405000.0,11345.19998042,11031.60200193,10756.059511699998,97.5,33.47209777288545,92.24394510172964,Balanced,OverBought,11332.018275458433,10754.476721792285,85.24308893805234
472,2018-09-26,11145.549805,11145.549805,10993.049805,11053.799805,11053.799805,340500.0,11345.81197262,11035.343496070001,10760.689760725,-91.75,34.95989866276285,90.88832790693453,Balanced,OverBought,11333.772522560392,10759.022101683082,87.82579987791785
473,2018-09-27,11079.799805,11089.450195,10953.349609,10977.549805,10977.549805,405700.0,11344.984960900001,11038.93649412,10764.98625975,-102.25,34.49031782799557,88.23154850535066,Balanced,OverBought,11331.370318987843,10762.84757211082,90.45460717133828
474,2018-09-28,11008.099609,11034.099609,10850.299805,10930.450195,10930.450195,478100.0,11344.856972619998,11041.085996070002,10769.418012679997,-77.64941400000134,33.733544343428406,88.27265990834397,Balanced,OverBought,11328.72869557059,10766.63266706592,89.13084544020971
475,2018-10-01,10930.900391,11035.650391,10821.549805,11008.299805,11008.299805,387000.0,11344.861972619998,11043.99099607,10773.626010729997,77.39941400000134,38.380567036378196,96.95105488464992,Balanced,OverBought,11331.658652321175,10771.794945936912,91.15175443278152
476,2018-10-03,10982.700195,10989.049805,10843.75,10858.25,10858.25,386800.0,11342.41796872,11045.156494120001,10776.589008774998,-124.45019499999944,42.60641315516766,85.24870011419276,Balanced,OverBought,11325.779150164311,10774.468040473977,90.15747163572888
477,2018-10-04,10754.700195,10754.700195,10547.25,10599.25,10599.25,425100.0,11335.26097654,11043.983496070001,10777.974008775,-155.45019499999944,42.18068758487599,76.17075873984119,Balanced,Balanced,11313.27412680941,10774.824441523506,86.1235045795613
478,2018-10-05,10514.099609,10540.650391,10261.900391,10316.450195,10316.450195,606400.0,11321.385976540001,11039.082998020001,10778.355507794999,-197.64941400000134,42.0310843524848,37.59216449392335,Balanced,Balanced,11295.30761255804,10773.38173202102,66.33720778265244
479,2018-10-08,10310.150391,10398.349609,10198.400391,10348.049805,10348.049805,456200.0,11306.65197264,11034.49749998,10779.131005844998,37.89941400000134,42.75746024718726,48.68193235882611,Balanced,Balanced,11283.215930597256,10774.073859010969,54.148285197530214
480,2018-10-09,10390.299805,10397.599609,10279.349609,10301.049805,10301.049805,430500.0,11289.98697264,11029.489501940001,10779.375756824998,-89.25,45.92493617063061,42.020940158346264,Balanced,Balanced,11267.216593516863,10774.373978970918,42.76501233703191
481,2018-10-10,10331.849609,10482.349609,10318.25,10460.099609,10460.099609,0.0,11276.548964819998,11026.67950194,10780.01000487,128.25,47.32532273607187,64.561993433492,Balanced,Balanced,11257.442370144314,10776.198879732212,51.75495531688813
482,2018-10-11,10169.799805,10335.950195,10138.599609,10234.650391,10234.650391,483500.0,11257.89597654,11022.199003900001,10779.239506824999,64.85058599999866,44.1879972974287,32.610600184507085,Balanced,Balanced,11235.690197219214,10774.583541050399,46.39784459211512
483,2018-10-12,10331.549805,10492.450195,10322.150391,10472.5,10472.5,343500.0,11241.778984359999,11020.95999999,10779.28600585,140.95019499999944,45.453286140163094,66.31941700229828,Balanced,Balanced,11227.096134322745,10776.18737242873,54.49733687343246
484,2018-10-15,10524.200195,10526.299805,10410.150391,10512.5,10512.5,259500.0,11225.63798826,11020.917998040002,10779.627504875,-11.70019499999944,48.07887462781493,71.98834653462156,Balanced,Balanced,11213.179808502744,10776.631418727113,56.97278790714231
485,2018-10-16,10550.150391,10604.900391,10525.299805,10584.75,10584.75,265200.0,11210.20298826,11021.398496090002,10780.349755849998,34.59960900000078,47.34442751098677,82.22785050238048,Balanced,OverBought,11200.505125975295,10777.688425224502,73.51187134643344
486,2018-10-17,10688.700195,10710.150391,10436.450195,10453.049805,10453.049805,284800.0,11192.33998046,11021.625498050002,10780.150004874999,-235.65038999999888,44.095421085895815,63.56287238117471,Balanced,Balanced,11180.51070656353,10777.093039921143,72.59302313939224
487,2018-10-19,10339.700195,10380.099609,10249.599609,10303.549805,10303.549805,357500.0,11173.516972659998,11019.52250001,10779.010253899998,-36.15038999999888,45.39492216088865,48.864162351653434,Balanced,Balanced,11157.485463775294,10775.407714328978,64.88496174506953
488,2018-10-22,10405.849609,10408.549805,10224.0,10245.25,10245.25,297300.0,11151.205976559999,11015.923496099998,10777.7827539,-160.59960900000078,44.03307500294792,39.1382430894308,Balanced,Balanced,11137.114346281174,10773.69920659751,50.521759274086314
489,2018-10-23,10152.599609,10222.099609,10102.349609,10146.799805,10146.799805,302600.0,11126.399980479999,11010.50499024,10776.12725097,-5.799804000000222,45.722090510576265,22.193612094930423,Balanced,Balanced,11111.81749924392,10771.504316597513,36.73200584533822
490,2018-10-24,10278.150391,10290.650391,10126.700195,10224.75,10224.75,351400.0,11103.10597658,11006.419492189998,10774.597499995,-53.40039099999922,48.20671598124027,34.35527389144482,Balanced,Balanced,11091.041157716078,10770.640910164328,31.895709691935348
491,2018-10-25,10135.049805,10166.599609,10079.299805,10124.900391,10124.900391,0.0,11076.603984399999,11001.52500001,10773.011000975,-10.149414000001343,51.02978698642811,18.599895287194713,Balanced,OverSold,11064.744973223922,10768.132852144303,25.049593757856652
492,2018-10-26,10122.349609,10128.849609,10004.549805,10030.0,10030.0,364300.0,11047.7899805,10994.4634961,10770.944999999998,-92.34960900000078,52.734670398745415,3.9332667814237423,Balanced,OverSold,11035.560690894117,10765.617856686693,18.962811986687758
493,2018-10-29,10078.099609,10275.299805,10020.349609,10250.849609,10250.849609,364400.0,11024.216972680004,10990.00999024,10769.675249019998,172.75,59.663267325279314,34.15822953210515,Balanced,Balanced,11016.537416911764,10765.769921482584,18.897130533574536
494,2018-10-30,10239.400391,10285.099609,10175.349609,10198.400391,10198.400391,289800.0,11001.0699805,10985.708994150002,10767.873002929999,-41.0,64.42785780216052,13.933796348260458,Balanced,OverSold,10991.832008692552,10763.990922074525,17.34176422059645
495,2018-10-31,10209.549805,10396.0,10105.099609,10386.599609,10386.599609,375000.0,10980.099980500003,10983.643486329996,10766.68800293,177.04980400000022,66.40593413938277,42.0399871035956,Balanced,Balanced,10976.973103186276,10764.079237816268,30.044004327987068
496,2018-11-01,10441.700195,10441.900391,10341.900391,10380.450195,10380.450195,348500.0,10960.007988300002,10980.601484369996,10765.405253904999,-61.25,67.26801909164409,8.907075198213398,Balanced,OverSold,10956.584302637257,10762.84484066204,21.626952883356484
497,2018-11-02,10462.299805,10606.950195,10457.700195,10553.0,10553.0,421200.0,10941.652988300002,10978.447988279997,10765.00925293,90.70019499999944,68.2175091062058,33.652570329186155,Balanced,Balanced,10944.04689071961,10763.291768791516,28.199877543665053
498,2018-11-05,10558.75,10558.799805,10477.0,10524.0,10524.0,301900.0,10921.097988300002,10976.01148437,10764.373251955,-34.75,69.74273485832845,24.973843364360494,Balanced,Balanced,10925.274439739218,10762.611150910796,22.511162963920015
499,2018-11-06,10552.0,10600.25,10491.450195,10530.0,10530.0,0.0,10900.27998048,10973.441982420001,10763.617001954999,-22.0,69.45134959505333,26.769442046738217,Balanced,Balanced,10905.760812288238,10762.041179796242,28.465285246761624
500,2018-11-07,10614.450195,10616.450195,10582.299805,10598.400391,10598.400391,31200.0,10880.592988299999,10970.99749024,10762.901254884999,-16.049804000000222,77.13074902000533,47.23938403902482,OverBought,Balanced,10888.441565206274,10761.973055577337,32.99422315004117
501,2018-11-09,10614.700195,10619.549805,10544.849609,10585.200195,10585.200195,296600.0,10861.155000020002,10968.282490240003,10762.325004884999,-29.5,82.16719093437425,32.68935367231613,OverBought,Balanced,10869.008957190195,10761.1330851349,35.56605991935972
